Time,ROR,HAP,USD
496,1.028773094604155,1.032667267290634,1.0552539626868012
497,1.0293404287730346,1.032309738068094,1.0543611914470554
498,1.0282962891236342,1.0332389651667986,1.0544724114496953
499,1.0283912467794645,1.0306138651713386,1.054769058654338
500,1.02762901177999,1.0290637074997868,1.0556661964328482
501,1.0278606012133291,1.0300916160692783,1.055271898180639
502,1.0271575508925526,1.0300812788592395,1.0527093185190946
503,1.0297267359084732,1.0295902880628502,1.0547013988528289
504,1.0319219736009453,1.031073168522236,1.0555769376893196
505,1.0324250033826476,1.029029432150712,1.0538191880592205
506,1.031514794083595,1.0282945246445694,1.0542678127103775
507,1.0305454572592694,1.0254794575697266,1.0561436336957917
508,1.0310521071232688,1.0240773828471794,1.0575806404074122
509,1.0347568143348216,1.0264387063751743,1.0592876269136884
510,1.0332827141808851,1.0253839534550662,1.0555353480595853
511,1.0325130812528405,1.0243188985128646,1.0551599139005925
512,1.031946690864193,1.0259695405831968,1.0558805194828051
513,1.0316991335176209,1.028621725775078,1.0560723876265143
514,1.0302197045353765,1.029736496424317,1.0564809453372397
515,1.031247570786514,1.0285037736957032,1.0578670579023324
516,1.0334876632989245,1.030214260433461,1.0545620686910022
517,1.034207984976936,1.030914498149216,1.0552189700824208
518,1.0336427386446485,1.031126372520331,1.0538317408494822
519,1.0332777182635513,1.0290227467031956,1.0539806745232363
520,1.034688194665038,1.0285458443793352,1.0565335742550348
521,1.037433619258709,1.0290354244670712,1.055569513275913
522,1.0364686018823912,1.0290402828328402,1.0529837801968644
523,1.0376112856724526,1.0290348550543806,1.0535158424236275
524,1.0373964935402415,1.0277921843447952,1.0543304262777975
525,1.03817262606338,1.0256062005245812,1.053399814740113
526,1.038151328481884,1.0264091387206198,1.0536811122006764
527,1.0370659569946925,1.0279344151952656,1.0545669957063326
528,1.0345194845911942,1.0281803263043154,1.0575814880359855
529,1.03426592785129,1.0286317771284514,1.0560252530275571
530,1.032351607041154,1.028376421981933,1.0572473638677289
531,1.0320201861985197,1.0280990654887987,1.058899040086734
532,1.0318021976434228,1.0248128239419096,1.059766225102308
533,1.0303206366158728,1.0234830177361858,1.059447492075434
534,1.0316073503686725,1.021315095846834,1.0574931595122636
535,1.032051066734051,1.0215290194898945,1.0565908281726362
536,1.0311039974014573,1.0213430806087431,1.053615605648842
537,1.0309432319383356,1.0240773702226706,1.0517792956177137
538,1.0321192104807313,1.0221650331350751,1.0525734073374564
539,1.0320608902866613,1.02170894270533,1.0528459756094752
540,1.0323037523509688,1.0236300540797574,1.053374346418062
541,1.0323468772435198,1.0276913382850088,1.0546338538243567
542,1.0311694814850154,1.0279478895549772,1.0532028343030684
543,1.0335084821570304,1.0296787821828708,1.0549612610871182
544,1.035663149628683,1.0308144562217805,1.055813352214241
545,1.031557094532957,1.0330688072840248,1.0602799294615943
546,1.029972733572134,1.0311950237371823,1.0617617447231833
547,1.0301314173821174,1.0299884426350203,1.0606934743510386
548,1.03101459071414,1.0297319680676935,1.0596258000332226
549,1.0335695196989183,1.0256028110313578,1.0605906437021644
550,1.0353828319454994,1.02685826843262,1.062825227467202
551,1.036812285772873,1.0270693528365649,1.06349491375825
552,1.0381555580168078,1.0274713665706106,1.0610390068918112
553,1.0364858774719337,1.026313260870435,1.0627758097182185
554,1.0374986756652878,1.0252890008054274,1.0640780914456114
555,1.0371458127023023,1.0235179053183998,1.065972900299506
556,1.0352804101297013,1.0278064266663127,1.065978647462781
557,1.0352020478327462,1.0284230089452822,1.064655382921045
558,1.0350189348091123,1.0281741110294644,1.0640312743822171
559,1.0330246105211405,1.029991760092267,1.062607928154111
560,1.032258949231187,1.032792123546067,1.0657251042949525
561,1.0311517580962009,1.0325219084842256,1.0626860595306744
562,1.0331577688992597,1.0320352344257329,1.059420933391057
563,1.0328572486559175,1.0322211725307666,1.0582869837175026
564,1.03399741648082,1.028833245804156,1.0593966995765127
565,1.03067180849236,1.0300598699716557,1.0571213870594591
566,1.029051277212642,1.0272213126920815,1.0563432180889238
567,1.030512015112023,1.0278915968669702,1.0584113719847248
568,1.029399061016558,1.0293656537452252,1.056273151847301
569,1.0281061905941422,1.03153816087715,1.0584484758801131
570,1.0278711890495555,1.030962520787011,1.060729421292116
571,1.0287308871445984,1.031429731082969,1.062486440293114
572,1.0274181087961702,1.0324191298599368,1.0632728768194148
573,1.0307537811017982,1.029610874967786,1.0616369403753636
574,1.03034952779606,1.0273297173033544,1.0649235603186933
575,1.0299024976346252,1.029120260230849,1.0647972653506004
576,1.0303055828747267,1.029913186678423,1.0651021557797862
577,1.035015640191429,1.0290035693536408,1.0668881233316392
578,1.034526302571029,1.0300406200102374,1.0670189268209596
579,1.035663867852185,1.0289968922447812,1.067239968490059
580,1.0352978452804975,1.0287462549393591,1.0677212259616222
581,1.0334306446751869,1.0270762898015444,1.0636042576597486
582,1.0359095324349088,1.0270378260438768,1.0660845185745498
583,1.034205160845941,1.0280253494310618,1.0656389562976127
584,1.0336914275663194,1.0272044082395446,1.0666658601026595
585,1.0313897567806871,1.0269243799224648,1.0642444206178308
586,1.032986894590469,1.0233539367530782,1.0647099196605845
587,1.0321408420069051,1.0225838096381088,1.0661707497550323
588,1.0307479838617437,1.0199274626278427,1.062590728545977
589,1.0296394230670516,1.0210396041148098,1.061414930653981
590,1.0295926430165034,1.0215218014240977,1.0628720897725512
591,1.0320690644441193,1.01993885222913,1.0636692421051046
592,1.033884200835811,1.0184229098906357,1.0633273861321575
593,1.0332408441445022,1.0181069968036167,1.0607782513893167
594,1.0336156663812968,1.0213204086227623,1.058772987114827
595,1.0288762707697494,1.0235620670725198,1.063246039256995
596,1.030494143771315,1.0229711000654615,1.0636335787822948
597,1.0292366871500749,1.0204146284282327,1.0626696703201326
598,1.0303216801926862,1.022230315217772,1.06327114333913
599,1.03090052084154,1.0257957911625617,1.0610677900399976
600,1.0294843894044048,1.0236684964558191,1.061043888564558
601,1.0293699276400126,1.026349700682231,1.0616688932656986
602,1.0268002708052375,1.0262404378388654,1.0621869042405792
603,1.0258701240924208,1.0256836897835382,1.0630237452981148
604,1.0248118389655825,1.0235933101969938,1.0658302774041322
605,1.027497306161511,1.0214971756534992,1.0634491971494706
606,1.0278149565198331,1.0202683736939953,1.0595253746594018
607,1.0252611231261508,1.019251914721872,1.0605150339273983
608,1.025771551386477,1.0187548206299957,1.0612290084283438
609,1.0277913818573596,1.0185216813592697,1.0633056431854389
610,1.030028094574945,1.020728483116258,1.0635634649544174
611,1.03213184671265,1.022196307245828,1.064610286129272
612,1.0322731020183162,1.024213082503997,1.0638233945333244
613,1.028212121049784,1.0239738278040538,1.0642846160349004
614,1.02824000585497,1.0234582262184162,1.0651098364295986
615,1.0270346464679192,1.026392170467946,1.065425735008531
616,1.0266727654012957,1.0265598275272978,1.0647519496080289
617,1.0259436710089311,1.0249561970750565,1.064527077669681
618,1.0271550098168822,1.025286431240163,1.0622095875976154
619,1.0291303307891762,1.0244956381359134,1.0626873506242127
620,1.0300946096539405,1.0241694105578694,1.063064106094139
621,1.030477754845731,1.025439509119089,1.0635599938715257
622,1.0300249025063444,1.024596562653248,1.0666058507782497
623,1.0290855717780554,1.029219564634425,1.065977751051428
624,1.0291115498620345,1.0295225825551504,1.066543866998033
625,1.0278191355225774,1.0308086757024342,1.0644957684993692
626,1.0266976251453686,1.027078400832811,1.06701419662312
627,1.025082114856335,1.0282251378443863,1.068980144896617
628,1.0245895608742772,1.0270228482431452,1.068423353182112
629,1.023260385682783,1.0271307955583011,1.066515438257916
630,1.0215252465171047,1.0285233861629974,1.0656557519109338
631,1.0221143598224565,1.028502652260228,1.065594160840574
632,1.0225871593541431,1.0309248068701025,1.0625449865851613
633,1.0229373668408148,1.0311045680248525,1.062644485363147
634,1.0213019298402843,1.0284633559513856,1.0612193617838424
635,1.0212840578568505,1.0290849820959949,1.0625713300165966
636,1.0194633344711952,1.0302111279473454,1.0639126881644485
637,1.0208921650589304,1.0328382232703246,1.0658288470266355
638,1.0234365798482763,1.0316158564459816,1.066703479065351
639,1.0242590745536475,1.0326460421962305,1.065610600699311
640,1.025532087398562,1.0326012593011218,1.067767740662332
641,1.02668689459301,1.0344236695308446,1.0676682226063972
642,1.0293857050465254,1.0335108871231098,1.0683301414891349
643,1.0314454587449486,1.032888104718848,1.0694678307071397
644,1.031596670423221,1.03415990432629,1.070129515421671
645,1.0313220874321092,1.0345978670881044,1.0706074480408974
646,1.0283927080692912,1.0383624850343838,1.0729936408864436
647,1.028587008333715,1.039571282048336,1.0731506467726586
648,1.0294579562973678,1.039502631253338,1.0726272133923318
649,1.0264736109137576,1.036783180790058,1.0711328933365811
650,1.0268320994646052,1.0405909348462037,1.0706031908535616
651,1.0268358305912983,1.0365692081127538,1.0690416335794477
652,1.0246906183546591,1.033261755082548,1.0706475730618752
653,1.023946768460316,1.03520389645543,1.0692013450704336
654,1.021708614062094,1.033780243690304,1.0660211951337848
655,1.0228501440924531,1.033803443783834,1.0655854638408464
656,1.0228842781527114,1.036008011231614,1.0650894951283003
657,1.024608143469491,1.0348816407203765,1.06515861202656
658,1.0260982897205206,1.036411127042366,1.0660558595498044
659,1.0289682721181637,1.0406451625820017,1.0670188117238852
660,1.0282229577303157,1.0401333183647223,1.064661574211024
661,1.0253944518148654,1.0396962110621988,1.063851890294417
662,1.0253272236445043,1.039946566523774,1.06224453359517
663,1.0229019069137355,1.0360781235379792,1.0641842617666952
664,1.0222100052686682,1.037167200359007,1.0624069476444995
665,1.0227682353528214,1.0363022625312457,1.060134146769085
666,1.022482616391377,1.033420340556291,1.0605549066098563
667,1.022225361571679,1.0346192116734338,1.0643362100806903
668,1.0234969195390182,1.0328812721272018,1.0639353426009297
669,1.023962526538056,1.0343136249714535,1.0654144295532415
670,1.019766498454163,1.0338440978948813,1.0660843080771911
671,1.0210763619973464,1.0364580301394597,1.067117940012762
672,1.019024665229529,1.0363163530048405,1.0644643281700683
673,1.021096175046606,1.0408345553279854,1.0661559347243967
674,1.022004749914468,1.0418321833112911,1.0686265777841066
675,1.0224780876806665,1.039249074421308,1.0695346608099734
676,1.0225397972834478,1.0355828956101634,1.0727512032816588
677,1.022223172131436,1.0368871199110172,1.0709355111445615
678,1.0222824964877577,1.0349366464323182,1.069732448096166
679,1.0259631503580364,1.0369619169964943,1.0705570736657903
680,1.0266883540601472,1.0383746202285569,1.0714474484855954
681,1.026838774396993,1.0366539199004523,1.070786837851605
682,1.0270809192258863,1.0345245126940352,1.0687008366827244
683,1.023936570401563,1.035021558728053,1.0704141563037854
684,1.0221647320840288,1.0339070969917632,1.0688153116910162
685,1.0229435336801844,1.0376281377696497,1.068479598516489
686,1.0233935870502422,1.0397400249342872,1.069106702719509
687,1.0230292798920873,1.0386417221568245,1.0685806518976193
688,1.0264687143912208,1.0358871378430785,1.0669066315878464
689,1.0249151887067445,1.0349877923860595,1.0660273501837696
690,1.0260898706367727,1.033777195606909,1.064530140174206
691,1.0270637343984057,1.0334257420347657,1.060808032224607
692,1.026628606402274,1.0336098245042864,1.0582575139151682
693,1.029135485586264,1.0347865672325436,1.0611381426091206
694,1.028041826843607,1.033346104968678,1.0664582654857349
695,1.02887891708158,1.033477667225715,1.0708494466719511
696,1.0294939994057744,1.0321085011445403,1.0734454106491405
697,1.0324761613412028,1.0340718324605622,1.073306327074385
698,1.034325549713022,1.0336721704600964,1.0716504886264044
699,1.0338146655386526,1.035082645470902,1.069773505890082
700,1.0352973956259215,1.0318679959580712,1.069518614656434
701,1.035983669478703,1.0317119765396647,1.0694061732286049
702,1.0361245722841774,1.0314849379486997,1.0706031650404269
703,1.035783730497789,1.033046284206514,1.0691686655875217
704,1.0351970260500132,1.0336774914910656,1.0752192474435471
705,1.0368732871847712,1.0331399491806943,1.0751836189623984
706,1.0371316173712632,1.0304124658123237,1.0749027102424824
707,1.0342993477356026,1.028647773814106,1.076330157519011
708,1.0350823838723335,1.0276810896211923,1.0791643816930951
709,1.0371868287761628,1.0259527454354005,1.078466112942955
710,1.034507548545215,1.0288381311980312,1.0785150167753572
711,1.0330549688773576,1.029326247799684,1.0763357664133766
712,1.0312286072299093,1.0316702987036268,1.0772351222195704
713,1.029027841406405,1.0322087784411782,1.0791548982283885
714,1.028999577309351,1.0313953226000705,1.0774680409869328
715,1.0327348633905262,1.0319618825126256,1.0777499120934424
716,1.0340336750206924,1.0304960277927226,1.078390075704849
717,1.036821133277137,1.028389499087376,1.0787134888339198
718,1.0334732682886787,1.0273229374429431,1.077048728537781
719,1.033682291214402,1.0269257228438688,1.0755913908404542
720,1.0336718860433325,1.0275687728665668,1.0764285092005823
721,1.0341320813000403,1.0280916831125468,1.074057568108664
722,1.0331393890583842,1.02852199765442,1.0763735163449497
723,1.0319647865603123,1.0274738721375063,1.0751801275730932
724,1.0349753116385083,1.0270156676249698,1.0754443520568715
725,1.035643094172899,1.0288893861373705,1.0744398915661135
726,1.0362278363518709,1.030110537315128,1.074123367624388
727,1.0342705404982693,1.0287499995419842,1.0761720085624238
728,1.034690520918779,1.0285276807653214,1.072816861906916
729,1.037232024894003,1.0315940942696629,1.0739418101813036
730,1.0341533254101214,1.0325064862805249,1.0743698863046809
731,1.0320063884612207,1.0321093093016784,1.0736705706108631
732,1.0334556316724628,1.035016931938696,1.072474129737612
733,1.0343277104037976,1.033531087815428,1.072511911341856
734,1.0316897655174198,1.0342644177396776,1.0737419581474217
735,1.0312480394746486,1.034862163200939,1.0731502122967296
736,1.0322268906032692,1.03354057454416,1.0744247604951287
737,1.0312033006729948,1.0320476857604668,1.075120281339899
738,1.0306640882638023,1.0335371616481106,1.0763984317478537
739,1.0298569657695114,1.035807369279236,1.074226070554414
740,1.030780096442952,1.034827381620259,1.0747970042300263
741,1.0303804034696344,1.0370466425523646,1.074873127167453
742,1.0285560291383966,1.0343910045398796,1.0758598296947608
743,1.0298168041382638,1.0333536647164687,1.0750279589135767
744,1.0303168128584377,1.0286666536441624,1.0765799679684345
745,1.0288901938650157,1.0314702547159615,1.07745196304223
746,1.0287401298524153,1.0295962310290896,1.0763022594080904
747,1.0259556905331582,1.0312626113981729,1.0761073787727178
748,1.0265700073106392,1.0319606961525236,1.073409185371616
749,1.0274447769842263,1.0302649244638078,1.0774127485424885
750,1.0299777170924205,1.032263066432158,1.07920628510502
751,1.0320779028790257,1.03135088459222,1.0778361722325227
752,1.0334795586226904,1.0324537809120309,1.081264853477451
753,1.0345951482658406,1.0332796352937397,1.0820187459113264
754,1.0343047050180916,1.0329852663551895,1.0830655037292032
755,1.0315603055056202,1.0322895581426648,1.0806968967944284
756,1.0317205261444948,1.029446345239222,1.0799955853720535
757,1.0313695434325505,1.0260787913250824,1.0818254707016994
758,1.0291188447373698,1.026883212193192,1.0791223383977255
759,1.0263543715564296,1.0267839524103506,1.0761477176745589
760,1.0239795295430425,1.0268870789943092,1.0794473962819289
761,1.022340154195598,1.026845750130119,1.0754686731269725
762,1.0224497148688565,1.0288511685411277,1.0787539931229455
763,1.0228145685722605,1.0310683894352195,1.0786059264392214
764,1.0225644894263644,1.0317226744700476,1.078302652362642
765,1.020976833101974,1.027897248101057,1.0756821971445611
766,1.0240329830026242,1.0286183117967254,1.0738581535186922
767,1.024288828699556,1.0315093814086416,1.07818018930273
768,1.0232540236464178,1.0309527285123183,1.0767981075267312
769,1.0218323096615731,1.0315357393583662,1.074833701646836
770,1.0259628937717749,1.030849679707466,1.0779401568204003
771,1.0257780755852544,1.029441262449753,1.080552747951119
772,1.0262139387181146,1.0281748115080107,1.0782041053289866
773,1.0264292213137138,1.0281986936209442,1.0792287260347753
774,1.0313203958276886,1.0270744254571678,1.0815650252616826
775,1.0305568128135758,1.0279745906728752,1.0796916615605248
776,1.0280200099079098,1.028057322841864,1.0804610313234349
777,1.0268450602976726,1.0278734056043493,1.078535148534826
778,1.0272466166289205,1.0280751953210838,1.0792743546548869
779,1.028050680835547,1.0289557160687672,1.080390197730787
780,1.0269731072994548,1.0287784009686265,1.080387607803751
781,1.0260888929345682,1.0302216607342298,1.0819767448352746
782,1.0248696397932848,1.0301102573754035,1.081254331997476
783,1.0233355218443427,1.0297955216718,1.0801581193809753
784,1.0231478020728966,1.0305733565504365,1.0796845328484217
785,1.0219849241811918,1.028782175435346,1.0812903475219715
786,1.021973524481555,1.0288741547083091,1.0817682402090751
787,1.0235554806926423,1.0285872797331097,1.0815748106915997
788,1.0250409345441664,1.028102527555227,1.0804714231781003
789,1.0256058854971155,1.0275587104626245,1.081251013942084
790,1.0255364134677574,1.0280357798843458,1.0818389001445652
791,1.0259105843362473,1.026599842387357,1.0821348708787917
792,1.0256788317880932,1.0259260174595557,1.081329793266611
793,1.0302998862914383,1.028359872104562,1.077691257478976
794,1.0287969043119325,1.0291196481932336,1.0782084402444094
795,1.0292451564488618,1.031708980783355,1.0787059250435156
796,1.0279205497293098,1.0297717731289129,1.0775381972226026
797,1.0286178086889273,1.028008149714519,1.079675719468156
798,1.0280864195306352,1.0259216944436076,1.080010015790848
799,1.026335360526272,1.0270526391660852,1.0820591385253189
800,1.026348991635188,1.0251029019062394,1.0818947822985625
801,1.0259681015217377,1.026017283556041,1.081318241318643
802,1.0264687818082752,1.0280690510963446,1.0799254525666766
803,1.0263736491100186,1.0307282717338797,1.0782283333018403
804,1.028113085360746,1.0296546183079536,1.077907435091642
805,1.027267254105654,1.0308142998579877,1.0771595090049269
806,1.0275570483546423,1.0290582974987892,1.0788569808435071
807,1.0287596388007347,1.0280302005820507,1.0777232866084812
808,1.0310203926877268,1.0283178126653802,1.0752717331451924
809,1.0307161002419312,1.0283796701733372,1.0761601849672937
810,1.0317178638982436,1.02696227078165,1.0789481275444728
811,1.0311636996804463,1.0259186943736809,1.0776519927188233
812,1.0290042268364024,1.0245412730920207,1.077467799831338
813,1.0281824133966837,1.024218729064368,1.076380100072691
814,1.026401947332129,1.02404922601822,1.0777478167869652
815,1.0244035308251762,1.0240033834686957,1.075906695978253
816,1.0258296807729868,1.0248978564164366,1.074326709547954
817,1.0260752433453606,1.0249041778174597,1.0768942928432237
818,1.024666686328897,1.024841345868917,1.076678258789776
819,1.0263997765971589,1.0252594782208886,1.0781049313042292
820,1.028962869287268,1.0260565849093397,1.0789166618800703
821,1.030649432252801,1.027006814960633,1.0782775126394308
822,1.030429827257545,1.026100308141497,1.0806551769257209
823,1.029046748772087,1.025590454409761,1.0829169666336724
824,1.0294141974350997,1.0299796292344567,1.0840073815000228
825,1.0264535677726037,1.0287886964702242,1.0815031560097088
826,1.028139493061811,1.0296973215120864,1.0821148345889755
827,1.0267312689903998,1.0291359100077575,1.0817035762433067
828,1.028532538882735,1.0279783358117227,1.080939000992249
829,1.0264424196904125,1.0283610457415773,1.0790936267333466
830,1.026978951241626,1.031260542826065,1.0777737882577023
831,1.0278853794220135,1.0316838019384942,1.0787727197161083
832,1.0293036826146045,1.0287978043249335,1.0825358138092676
833,1.0272876470700467,1.0279429615193094,1.0848361470344785
834,1.029904668671341,1.0286181330394744,1.0836610375182352
835,1.0285024948305843,1.0276167518763182,1.0819410095592463
836,1.0262718441458007,1.0307470089737591,1.082833125379599
837,1.0258644315460144,1.0325120724662895,1.08293959824862
838,1.0282683615792112,1.0337322780216982,1.083257658448021
839,1.028050377117,1.0309452170337223,1.0833242012673925
840,1.0296427767171978,1.0289777840909686,1.0838486311276043
841,1.0270865982957424,1.026215408728445,1.0805977172433363
842,1.0306453702834144,1.0267161052738345,1.081194541680094
843,1.0298347420520526,1.0292173842503418,1.079089638722559
844,1.0275507456609938,1.028283649161596,1.0789606416966853
845,1.0286674347344595,1.0260285161325011,1.077056169531803
846,1.027891075049225,1.0258155843527452,1.078342209694453
847,1.027816106375146,1.0255503586196304,1.078617755643907
848,1.0305177209195775,1.0257535836420824,1.078600412297846
849,1.030480726858581,1.0269445769454486,1.075368805699778
850,1.030636302647791,1.026935722382791,1.075147238397021
851,1.0285715719109545,1.0264609674911689,1.0740185895553953
852,1.0314763262193614,1.0258635911943244,1.0759855332939536
853,1.033903346358623,1.027653861948367,1.0745059151257446
854,1.0336859767062885,1.0254646803385563,1.0754523187657337
855,1.0343561275965398,1.0278327465362735,1.0747649435297637
856,1.0341563048095168,1.0288477048162594,1.073974959315709
857,1.0326410505844967,1.0282898047247928,1.0754409280857633
858,1.0327458663376958,1.0292435520194847,1.076894881203832
859,1.030181743650592,1.028299977771013,1.07776158603269
860,1.028792861059297,1.0257328886955426,1.0781457721925132
861,1.026114960483138,1.0269834167119654,1.0790308470127286
862,1.0270433061871096,1.026107747698615,1.080162929576014
863,1.0296307794599704,1.023452242358745,1.0793418648087183
864,1.0306036578383315,1.0245631984168566,1.0828661884287103
865,1.0303760165306002,1.0237861917775883,1.0812170006671142
866,1.029794903435948,1.023849973306942,1.0808974782620742
867,1.0322612826211357,1.0241070858141434,1.081339396394562
868,1.0335654995892516,1.0257279949711415,1.0783451002349462
869,1.0328091587375623,1.024242716404148,1.07421886418159
870,1.0319261858705169,1.0241672516153555,1.0732775522317723
871,1.0306257909492946,1.0241845420491915,1.071850124321941
872,1.0287599239543028,1.0215385224947713,1.0728168304137922
873,1.0276214278003637,1.020131981915568,1.071659831580465
874,1.0252712823596528,1.022237804488753,1.0732823477133422
875,1.027112838825151,1.0210169330580008,1.0743858616726327
876,1.0262740851187648,1.0190970884075978,1.0726881525013676
877,1.0259488012794986,1.0177751175022565,1.0730577905351852
878,1.023388464727743,1.0217890422684772,1.0735060505811975
879,1.0238232927891162,1.0219903187489978,1.0712469709764416
880,1.0239206882801164,1.0195730754365868,1.0715247218510564
881,1.0252223254360946,1.0178897626873191,1.0712182453880743
882,1.0267168803918985,1.016811236333807,1.072867469236403
883,1.025164810083398,1.018903119070073,1.0748220157781192
884,1.0250347440350167,1.0200306546352214,1.0742860495047528
885,1.0253023399458292,1.0211367090553365,1.0734647242533888
886,1.0238023912438512,1.023336163605309,1.0746227281564475
887,1.0227258818291634,1.020077289549461,1.0748764559056596
888,1.0212881715322035,1.0227804204597484,1.078466853280697
889,1.0227304066343643,1.0241205334785324,1.0819052827440545
890,1.0211497441542037,1.0242358227504358,1.0860550436433771
891,1.022034428659352,1.0216008303148547,1.0843178702549343
892,1.0222162065895766,1.0239881128305677,1.0853512770798102
893,1.02056786867055,1.0218476981315068,1.085664353411705
894,1.023301524928799,1.020642814989285,1.0869760571179825
895,1.0236250503859885,1.0218412212375243,1.0852801252965696
896,1.022877949529782,1.0209305725331994,1.0843513915793277
897,1.022550468809454,1.0238991841491898,1.0842360734951004
898,1.0229173946586725,1.0241386116541693,1.0836181775692202
899,1.020978017734815,1.0244680123638814,1.0806575447497977
900,1.021830735339604,1.0248170959816802,1.0814345148054432
901,1.022494054442564,1.024402918672796,1.0807307303193672
902,1.02339889871877,1.0249042534178625,1.0802643198304671
903,1.0227856941535292,1.023071058017374,1.0832673990982595
904,1.0236781459725486,1.020198091482055,1.081085263455712
905,1.0222771458522333,1.0156325869477258,1.0784224931028543
906,1.0231844927248883,1.0165193099127323,1.075803176081411
907,1.0242706190888908,1.014102385727274,1.072787981392456
908,1.0241156484577318,1.0147924024889592,1.072397960572255
909,1.024133970530779,1.0153748964817553,1.0747024678865469
910,1.0213395373784884,1.0195540606332072,1.0737803116725244
911,1.0226486350200823,1.0185889144094404,1.074037614218596
912,1.021568680072081,1.020026053119983,1.075248432072877
913,1.0200256967859336,1.02025631949629,1.0760608258504971
914,1.0193378163595823,1.021818575642596,1.077389540311598
915,1.0196594164640185,1.0236419004631907,1.0761576965993582
916,1.0191440638323404,1.023607168561887,1.0762139585040509
917,1.0192924676414548,1.0256881519054202,1.0757915418646808
918,1.0184577218309212,1.026526238248501,1.0777764019172795
919,1.0172893611477545,1.0257867739475073,1.0770422247402205
920,1.0190263420530832,1.0232621288169486,1.0770381322993985
921,1.0153929110506763,1.02290050780542,1.0761162093267596
922,1.0169579878178725,1.0238059679524614,1.077874058015373
923,1.0149219887648533,1.0244030657543457,1.0771980404308252
924,1.0146197707605409,1.0256626193723253,1.079149638159278
925,1.0143077851918916,1.0249833552872505,1.0783417714491876
926,1.0161700668215154,1.0256526319476087,1.0767500901819278
927,1.0147870538305783,1.0229277784654849,1.080118932753133
928,1.01707937326377,1.021476934228488,1.080850803973015
929,1.017284682559044,1.0193465475715937,1.0795997232346477
930,1.0204922867792146,1.0183476783370746,1.0818099828175287
931,1.0195062198217122,1.0177621344919314,1.0854487735733205
932,1.0208890181464476,1.0184310337807383,1.0892748774925158
933,1.0211385671927946,1.01798712260309,1.086641104081468
934,1.0217291325646112,1.0157110247163617,1.0878075687275586
935,1.0210927397801752,1.0149137912090866,1.0876956267758746
936,1.0191497502500224,1.0138803581597546,1.0845749517530725
937,1.0237506171028383,1.0151735743750006,1.0832956506628342
938,1.025500576418755,1.0165031900476265,1.0828564121059223
939,1.026065526953908,1.0166576986323554,1.0818928714657854
940,1.0253373519647462,1.019926403646993,1.0818813897173536
941,1.0266637482958556,1.0203777212672092,1.082707573432229
942,1.0289606536754554,1.0188070497353836,1.083426498141273
943,1.0247028066006805,1.0176758865512157,1.0824428457014692
944,1.02665856598997,1.016608344753853,1.08204011773896
945,1.0210958244026302,1.014074817160694,1.0822761300627328
946,1.020817985161265,1.0162676269238458,1.0807527619397534
947,1.0214406128689897,1.01558520159846,1.0822035964648424
948,1.0200454203654252,1.017978130769057,1.0792223190597483
949,1.019989361250411,1.0181727626563346,1.0780977834148335
950,1.0187524869690805,1.019476856233425,1.0815028401965665
951,1.0228753738991485,1.0212267135315185,1.0807386498629454
952,1.023390445662535,1.0222244808568828,1.0797567577852838
953,1.0240916635179258,1.02067786449335,1.081375318784563
954,1.0224142403325844,1.0200311299836204,1.0800952405404918
955,1.0228454291392266,1.0217284873869872,1.079838996068984
956,1.0246094820504557,1.0219398687195194,1.0797468449237082
957,1.0254553494526433,1.022787950164769,1.081072279831004
958,1.0256839059387262,1.0194315210706366,1.07919528122859
959,1.0240734919487822,1.0201589910681386,1.0798119757211475
960,1.0235935689369298,1.0205882915999596,1.0822858660310504
961,1.0244130688053117,1.0195515817661014,1.0820875878404963
962,1.0238678491722362,1.0203200089274134,1.081585110740496
963,1.0262196377136976,1.0186149300704122,1.0812659392113388
964,1.0259890064342867,1.0187777375421858,1.0830964968329786
965,1.024655190338912,1.0197491938813343,1.0840831326279528
966,1.0259800751805013,1.0176495066725166,1.0850081055477216
967,1.0232142012979426,1.0163024773233038,1.0861807741572935
968,1.025569203547291,1.0159714585357948,1.0868966724320068
969,1.0250757344681054,1.015320557947497,1.084665483375553
970,1.025500572898652,1.018718620668221,1.0851183190664662
971,1.024111731542389,1.0203228475833197,1.0840624861950707
972,1.023193817859919,1.019392431038749,1.0853495715371182
973,1.0222208343797117,1.0188506883274064,1.0851981252178549
974,1.0201497718752406,1.0159325518548483,1.085121191770177
975,1.016288631117218,1.0172039092894765,1.0822670997004136
976,1.0173944018762748,1.015517961811935,1.0812384937673365
977,1.018272356216298,1.0165297145492198,1.0795446598959424
978,1.0186612336403986,1.0146567663161383,1.0781340177790844
979,1.0196273410605994,1.014395923282963,1.079400022978281
980,1.0207748100236067,1.0165781966008731,1.0782564530548406
981,1.0212921553698933,1.0155445535090235,1.077236515971363
982,1.021887308202058,1.0159791670900362,1.0779093043488943
983,1.0190795208232153,1.0168372214272838,1.0803160094127495
984,1.0205371483729448,1.020865395075356,1.079660536624821
985,1.018969202050052,1.0224506233645865,1.0761329356370717
986,1.0208232686734675,1.0256160820221627,1.0767436048950492
987,1.0213949198468308,1.0257437735185846,1.0775091563978494
988,1.020307046666688,1.0272133394153842,1.078241072429629
989,1.0225920288875665,1.028923118731836,1.079695878795172
990,1.0229455117157764,1.0278057789437844,1.0831318051617973
991,1.0220830132243672,1.0271899949858032,1.0812534230165696
